Mean power (not compensated)(acquisition):
2.421224073085337736e+01,2.421224073085247497e+01,2.421224073085188877e+01,2.421224073085188877e+01,2.421224073085218720e+01,2.421224073085233641e+01,2.421224073085203798e+01,2.421224073085196338e+01,2.421224073085197759e+01,2.421224073085208772e+01,2.421224073085196338e+01,2.421224073085203798e+01,2.421224057556726095e+01,2.421224035558046950e+01,2.421224042028240930e+01
2.421298647534996107e+01,2.421298647535125070e+01,2.421298647535195059e+01,2.421298647535182624e+01,2.421298647535175164e+01,2.421298647535175164e+01,2.421298647535190085e+01,2.421298647535212467e+01,2.421298647535191506e+01,2.421298647535175164e+01,2.421298647535171256e+01,2.421298647535163084e+01,2.421298647535160242e+01,2.421298647535162019e+01,2.421298647535158821e+01
2.415260511334836480e+01,2.415260511334712490e+01,2.415260511334737004e+01,2.415260511334724569e+01,2.415260511334702542e+01,2.415260511334746951e+01,2.415260511334771820e+01,2.415260511334761873e+01,2.415260511334775373e+01,2.415260511334766846e+01,2.415260511334761873e+01,2.415260511334761873e+01,2.415260518914868371e+01,2.415260531232537744e+01,2.415260538623131836e+01
2.418017888631820611e+01,2.418017888631860757e+01,2.418017888631870349e+01,2.418017888631895218e+01,2.418017888631880297e+01,2.418017888631954904e+01,2.418017888631964851e+01,2.418017888631962364e+01,2.418017888631939982e+01,2.418017888631939982e+01,2.418017888631947443e+01,2.418017888631951706e+01,2.418017888631957391e+01,2.418017888631958456e+01,2.418017888631951706e+01
2.410286521780640001e+01,2.410286521780671265e+01,2.410286521780640001e+01,2.410286521780677305e+01,2.410286521780669844e+01,2.410286521780714253e+01,2.410286521780689384e+01,2.410286521780706792e+01,2.410286521780709990e+01,2.410286521780719227e+01,2.410286521780710700e+01,2.410286521780714253e+01,2.410286521780711766e+01,2.410286521780714253e+01,2.410286521780720292e+01
2.405859794531911788e+01,2.405859794531835405e+01,2.405859794531812312e+01,2.405859794531837181e+01,2.405859794531792417e+01,2.405859794531777496e+01,2.405859794531747653e+01,2.405859794531740192e+01,2.405859794531757956e+01,2.405859794531762574e+01,2.405859794531773943e+01,2.405859794531771456e+01,2.405859794531777496e+01,2.405859794531773943e+01,2.405859794531780338e+01
2.411770527642667261e+01,2.411770527642571338e+01,2.411770527642567785e+01,2.411770527642443795e+01,2.411770527642443795e+01,2.411770596421062862e+01,2.411770607884138684e+01,2.411770587823726331e+01,2.411770575787493698e+01,2.411770567763303674e+01,2.411770557733096254e+01,2.411770551714971589e+01,2.411770573494854020e+01,2.411770605018354985e+01,2.411770623932462954e+01
2.417942385441660846e+01,2.417942385441562436e+01,2.417942385441511988e+01,2.417942385441586239e+01,2.417942385441541830e+01,2.417942385441482145e+01,2.417942385441507014e+01,2.417942385441489606e+01,2.417942385441486408e+01,2.417942385441482145e+01,2.417942385441485698e+01,2.417942385441493869e+01,2.417942385441499553e+01,2.417942385441504527e+01,2.417942385441504527e+01
2.417524079873263787e+01,2.417524079873217246e+01,2.417524079873214049e+01,2.417524079873114928e+01,2.417524079873129850e+01,2.417524079873189180e+01,2.417524124182591905e+01,2.417524196185350505e+01,2.417524186215740301e+01,2.417524168491984327e+01,2.417524146337285629e+01,2.417524133044472379e+01,2.417524174030656781e+01,2.417524233571412040e+01,2.417524236063811216e+01
2.417208843674510632e+01,2.417208843674330154e+01,2.417208843674411511e+01,2.417208843674436380e+01,2.417208843674406538e+01,2.417208843674406538e+01,2.417208843674436380e+01,2.417208843674413998e+01,2.417208843674406538e+01,2.417208885537962004e+01,2.417208953566238350e+01,2.417208994383209841e+01,2.417208979730958873e+01,2.417208945716824431e+01,2.417208925308337797e+01
2.416375246123969589e+01,2.416375246123978826e+01,2.416375246123870113e+01,2.416375246123969589e+01,2.416375246123939746e+01,2.416375246123939746e+01,2.416375246123914877e+01,2.416375246123924825e+01,2.416375246123941167e+01,2.416375246123929799e+01,2.416375246123924825e+01,2.416375246123933707e+01,2.416375246123937259e+01,2.416375246123934062e+01,2.416375246123938325e+01
2.417599754904359699e+01,2.417599754904433595e+01,2.417599754904359699e+01,2.417599754904359699e+01,2.417599754904359699e+01,2.417599754904329856e+01,2.417599754904319909e+01,2.417599754904337317e+01,2.417599754904338738e+01,2.417599754904334830e+01,2.417599754904333409e+01,2.417599754904329856e+01,2.417599754904322396e+01,2.417599754904322396e+01,2.417599754904329856e+01
2.415644324862509862e+01,2.415644324862502401e+01,2.415644324862460124e+01,2.415644324862472558e+01,2.415644324862465098e+01,2.415644324862435610e+01,2.415644324862470071e+01,2.415644324862457637e+01,2.415644324862445913e+01,2.415644324862460124e+01,2.415644324862457637e+01,2.415644324862459413e+01,2.415644324862450532e+01,2.415644324862459769e+01,2.415644324862456216e+01
2.408839218555688788e+01,2.408839218555712591e+01,2.408839218555738526e+01,2.408839218555726092e+01,2.408839218555733552e+01,2.408839218555718631e+01,2.408839218555698736e+01,2.408839218555703710e+01,2.408839218555708328e+01,2.408839235258733069e+01,2.408839262401163595e+01,2.408839278686600949e+01,2.408839272840537049e+01,2.408839259269324984e+01,2.408839251126602221e+01
2.415442986823618554e+01,2.415442986823530447e+01,2.415442986823519078e+01,2.415442986823543947e+01,2.415442986823529026e+01,2.415442986823499183e+01,2.415443005972499790e+01,2.415443037089571376e+01,2.415443055759841329e+01,2.415443049057707015e+01,2.415443033499173708e+01,2.415443024164044772e+01,2.415443039483226784e+01,2.415443062222629678e+01,2.415443075866270206e+01
2.418512968751937109e+01,2.418512968751964465e+01,2.418512968752036585e+01,2.418512968752049019e+01,2.418512968752086323e+01,2.418512968752145653e+01,2.418512968752110837e+01,2.418512968752108350e+01,2.418512968752098047e+01,2.418512968752091297e+01,2.418512968752097336e+01,2.418512968752092007e+01,2.418512953223583750e+01,2.418512931224867657e+01,2.418512937695075493e+01
2.409479494828879709e+01,2.409479494828900670e+01,2.409479494828929447e+01,2.409479494828954316e+01,2.409479494828924473e+01,2.409479494828954316e+01,2.409479494828969237e+01,2.409479494828976698e+01,2.409479494828975277e+01,2.409479522223636394e+01,2.409479566739957690e+01,2.409479593449747625e+01,2.409479583861619290e+01,2.409479561603462372e+01,2.409479548248565095e+01
2.423113469283133625e+01,2.423113469283138954e+01,2.423113469283183363e+01,2.423113469283133625e+01,2.423113469283148547e+01,2.423113469283208232e+01,2.423113469283238075e+01,2.423113469283230614e+01,2.423113469283248378e+01,2.423113469283243049e+01,2.423113469283238075e+01,2.423113469283240917e+01,2.423113505801029532e+01,2.423113565142449133e+01,2.423113584314285163e+01
2.408555952755808960e+01,2.408555952755667917e+01,2.408555952755659746e+01,2.408555952755697049e+01,2.408555952755629903e+01,2.408555952755659746e+01,2.408555952755674667e+01,2.408555952755667207e+01,2.408555952755670404e+01,2.408555994619116092e+01,2.408556062647230789e+01,2.408556103464081843e+01,2.408556088811886653e+01,2.408556054797837476e+01,2.408556034389402001e+01
2.419766906123310335e+01,2.419766906123183858e+01,2.419766906123161476e+01,2.419766906123161476e+01,2.419766906123131633e+01,2.419766906123131633e+01,2.419766906123146555e+01,2.419766906123146555e+01,2.419766906123168937e+01,2.419766906123166450e+01,2.419766906123168937e+01,2.419766906123149397e+01,2.419766864773743009e+01,2.419766806195406161e+01,2.419766771048408671e+01
2.418504527430981454e+01,2.418504527430956230e+01,2.418504527430981454e+01,2.418504527431056061e+01,2.418504527430996376e+01,2.418504527431026219e+01,2.418504527431041140e+01,2.418504527431033679e+01,2.418504527431045403e+01,2.418504527431046114e+01,2.418504527431044693e+01,2.418504527431050022e+01,2.418504527431056061e+01,2.418504527431065299e+01,2.418504527431060325e+01
2.417279874864965805e+01,2.417279874864937028e+01,2.417279874864965805e+01,2.417279874864965805e+01,2.417279874864906120e+01,2.417279874864950884e+01,2.417279874864960831e+01,2.417279874864965805e+01,2.417279874864973266e+01,2.417279906036883474e+01,2.417279956691261233e+01,2.417279987083879078e+01,2.417279976173706402e+01,2.417279950846517522e+01,2.417279935650218903e+01
2.414639137474447494e+01,2.414639137474361519e+01,2.414639137474348018e+01,2.414639137474372887e+01,2.414639137474357966e+01,2.414639137474343045e+01,2.414639137474357966e+01,2.414639137474320663e+01,2.414639137474334163e+01,2.414639150006845725e+01,2.414639165672484822e+01,2.414639175071862454e+01,2.414639181338123919e+01,2.414639189170950928e+01,2.414639193870641165e+01
2.409617017681598838e+01,2.409617017681542706e+01,2.409617017681449624e+01,2.409617017681486928e+01,2.409617017681509310e+01,2.409617017681479467e+01,2.409617017681494389e+01,2.409617017681486928e+01,2.409617017681474849e+01,2.409617017681474493e+01,2.409617017681464546e+01,2.409617017681464546e+01,2.409617039730303034e+01,2.409617075559666333e+01,2.409617097057279977e+01
2.414279740410596276e+01,2.414279740410565722e+01,2.414279740410546538e+01,2.414279740410633224e+01,2.414279740410581354e+01,2.414279740410611197e+01,2.414279740410596276e+01,2.414279740410581354e+01,2.414279740410582775e+01,2.414279740410586328e+01,2.414279740410592368e+01,2.414279740410593078e+01,2.414279740410598762e+01,2.414279740410596276e+01,2.414279740410588815e+01
2.416308571045100706e+01,2.416308571045141562e+01,2.416308571045050968e+01,2.416308571045026099e+01,2.416308571044996256e+01,2.416308571044981335e+01,2.416308571044986309e+01,2.416308571044973874e+01,2.416308571044984532e+01,2.416308571044976361e+01,2.416308571044973874e+01,2.416308571044969611e+01,2.416308571044968900e+01,2.416308571044958953e+01,2.416308571044971032e+01
2.408970188759565190e+01,2.408970188759662534e+01,2.408970188759664666e+01,2.408970188759714404e+01,2.408970188759699482e+01,2.408970188759669639e+01,2.408970188759644770e+01,2.408970188759639797e+01,2.408970188759645836e+01,2.408970188759644770e+01,2.408970188759643705e+01,2.408970188759639797e+01,2.408970186525407087e+01,2.408970182894803713e+01,2.408970180716449150e+01
2.411100628222227016e+01,2.411100628222252240e+01,2.411100628222227016e+01,2.411100628222264319e+01,2.411100628222301623e+01,2.411100628222331466e+01,2.411100628222326492e+01,2.411100628222324005e+01,2.411100628222325426e+01,2.411100628222331466e+01,2.411100628222349940e+01,2.411100628222346387e+01,2.411100612693721956e+01,2.411100590694841017e+01,2.411100597165106407e+01
2.411612217976599837e+01,2.411612217976509598e+01,2.411612217976500716e+01,2.411612217976525585e+01,2.411612217976510664e+01,2.411612276085078577e+01,2.411612295454616373e+01,2.411612276085078577e+01,2.411612264463355970e+01,2.411612256715531188e+01,2.411612247030779699e+01,2.411612241219911112e+01,2.411612237346003340e+01,2.411612232503632214e+01,2.411612229598203427e+01
2.418890849928706999e+01,2.418890849928806475e+01,2.418890849928806119e+01,2.418890849928818554e+01,2.418890849928900622e+01,2.418890849928840936e+01,2.418890849928816067e+01,2.418890849928818554e+01,2.418890849928797948e+01,2.418890849928796172e+01,2.418890849928807540e+01,2.418890849928805409e+01,2.418890887112225130e+01,2.418890947098437749e+01,2.418890966008154919e+01
2.417215218672603427e+01,2.417215218672525978e+01,2.417215218672454213e+01,2.417215218672417265e+01,2.417215218672350119e+01,2.417215218672394883e+01,2.417215218672370014e+01,2.417215218672365040e+01,2.417215218672378185e+01,2.417215218672389909e+01,2.417215218672394883e+01,2.417215218672409804e+01,2.417215218672402344e+01,2.417215218672400212e+01,2.417215218672403765e+01
2.415657573730051411e+01,2.415657573730197072e+01,2.415657573730101149e+01,2.415657573730088714e+01,2.415657573730081253e+01,2.415657573730036489e+01,2.415657573064391883e+01,2.415657571982741203e+01,2.415657571333739284e+01,2.415657570901070983e+01,2.415657570360235695e+01,2.415657570035734736e+01,2.415657570485040395e+01,2.415657570859458403e+01,2.415657570435112689e+01
2.410986522510945917e+01,2.410986522510872021e+01,2.410986522510746966e+01,2.410986522510796704e+01,2.410986522510781782e+01,2.410986522510737018e+01,2.410986522510741992e+01,2.410986522510729557e+01,2.410986522510746255e+01,2.410986522510771835e+01,2.410986522510770769e+01,2.410986522510757979e+01,2.410986559028421894e+01,2.410986618369605239e+01,2.410986637541373057e+01
2.418637520484626435e+01,2.418637520484705306e+01,2.418637520484725556e+01,2.418637520484737991e+01,2.418637520484685766e+01,2.418637598674893496e+01,2.418637611706619595e+01,2.418637588901117397e+01,2.418637575217817570e+01,2.418637566095620528e+01,2.418637584014225794e+01,2.418637610403436256e+01,2.418637627996245953e+01,2.418637649987244842e+01,2.418637663181845809e+01
2.418761795677095705e+01,2.418761795677123416e+01,2.418761795677145443e+01,2.418761795677133009e+01,2.418761795677140469e+01,2.418761795677125548e+01,2.418761795677115600e+01,2.418761772298172019e+01,2.418761730216063555e+01,2.418761733333250064e+01,2.418761748919203924e+01,2.418761758270782281e+01,2.418761733333247577e+01,2.418761690471850301e+01,2.418761664755009022e+01
2.416032523106038710e+01,2.416032523106101948e+01,2.416032523106088092e+01,2.416032523106038710e+01,2.416032523106008867e+01,2.416032523106023788e+01,2.416032523106013841e+01,2.416032523106008867e+01,2.416032523105992524e+01,2.416032523105993945e+01,2.416032523105993945e+01,2.416032523105985064e+01,2.416032523105979024e+01,2.416032523105979024e+01,2.416032523105972984e+01
2.420587009013742374e+01,2.420587009013658530e+01,2.420587009013642898e+01,2.420587009013742374e+01,2.420587009013712532e+01,2.420587009013786783e+01,2.420587009013761914e+01,2.420587009013749835e+01,2.420587009013771862e+01,2.420587029494096853e+01,2.420587062774594855e+01,2.420587082742905594e+01,2.420587075574802682e+01,2.420587058934546931e+01,2.420587058166532302e+01
2.416692139523774330e+01,2.416692139523786054e+01,2.416692139523824068e+01,2.416692139523848937e+01,2.416692139523863858e+01,2.416692139523848937e+01,2.416692139523883753e+01,2.416692139523893701e+01,2.416692139523887661e+01,2.416692170695791475e+01,2.416692221350170655e+01,2.416692251742789210e+01,2.416692240832626837e+01,2.416692215505445418e+01,2.416692200309142535e+01
2.417603269902318885e+01,2.417603269902322793e+01,2.417603269902318885e+01,2.417603269902281582e+01,2.417603269902333452e+01,2.417603269902333452e+01,2.417603269902338425e+01,2.417603269902325991e+01,2.417603269902327767e+01,2.417603269902318885e+01,2.417603269902325991e+01,2.417603269902321728e+01,2.417603269902325991e+01,2.417603269902322438e+01,2.417603279118445414e+01
2.409958797187954360e+01,2.409958797187822555e+01,2.409958797187805146e+01,2.409958797187805146e+01,2.409958797187805146e+01,2.409958797187790225e+01,2.409958797187785251e+01,2.409958797187790225e+01,2.409958797187785962e+01,2.409958809720352235e+01,2.409958825386069847e+01,2.409958834785508941e+01,2.409958841051787104e+01,2.409958848884643956e+01,2.409958853584357996e+01
2.410541928527206323e+01,2.410541928527241140e+01,2.410541928527206323e+01,2.410541928527169020e+01,2.410541928527191402e+01,2.410541928527176481e+01,2.410541928527191402e+01,2.410541928527183941e+01,2.410541928527173283e+01,2.410541928527156585e+01,2.410541928527161559e+01,2.410541928527158362e+01,2.410541928527149125e+01,2.410541928527157651e+01,2.410541928527152677e+01
2.413358934003710843e+01,2.413358934003748502e+01,2.413358934003710843e+01,2.413358934003785095e+01,2.413358934003770528e+01,2.413358934003710843e+01,2.413358934003700895e+01,2.413358934003718304e+01,2.413358934003704803e+01,2.413358886794383196e+01,2.413358810079239447e+01,2.413358764050149929e+01,2.413358733364082909e+01,2.413358695006510146e+01,2.413358671991965210e+01
2.417741625629961533e+01,2.417741625630106483e+01,2.417741625630061009e+01,2.417741625630110391e+01,2.417741625630095470e+01,2.417741625630125313e+01,2.417741625630095470e+01,2.417741625630095470e+01,2.417741625630068825e+01,2.417741625630061009e+01,2.417741625630051061e+01,2.417741625630071667e+01,2.417741640764524647e+01,2.417741642656333667e+01,2.417741639251069685e+01
2.418886741090267734e+01,2.418886741090329551e+01,2.418886741090367209e+01,2.418886741090379644e+01,2.418886741090357262e+01,2.418886741090416947e+01,2.418886741090426895e+01,2.418886741090431869e+01,2.418886741090433290e+01,2.418886741090426895e+01,2.418886741090431869e+01,2.418886743396204864e+01,2.418886762226631149e+01,2.418886774235818393e+01,2.418886767606735333e+01
2.409308527776747866e+01,2.409308527776779840e+01,2.409308527776797604e+01,2.409308527776785169e+01,2.409308527776807551e+01,2.409308527776792630e+01,2.409308527776787656e+01,2.409308527776770248e+01,2.409308527776779130e+01,2.409308527776777709e+01,2.409308527776785169e+01,2.409308527776771669e+01,2.409308564959968280e+01,2.409308624945899524e+01,2.409308643855595733e+01
2.419914449621289876e+01,2.419914449621316876e+01,2.419914449621389352e+01,2.419914449621364483e+01,2.419914449621364483e+01,2.419914449621349561e+01,2.419914449621369457e+01,2.419914449621364483e+01,2.419914449621364483e+01,2.419914449621359509e+01,2.419914449621368036e+01,2.419914449621373365e+01,2.419914464755860450e+01,2.419914466647667695e+01,2.419914463242412950e+01
2.418576579924225811e+01,2.418576579924165415e+01,2.418576579924225811e+01,2.418576579924225811e+01,2.418576579924255654e+01,2.418576579924225811e+01,2.418576579924235759e+01,2.418576579924233272e+01,2.418576579924246772e+01,2.418576625564982407e+01,2.418576699731182345e+01,2.418576744230893283e+01,2.418576728256632791e+01,2.418576691173538507e+01,2.418576668923687834e+01
2.420890332076102425e+01,2.420890332075916263e+01,2.420890332075854090e+01,2.420890332075878959e+01,2.420890332075893880e+01,2.420890332075878959e+01,2.420890332075888907e+01,2.420890332075886420e+01,2.420890332075883578e+01,2.420890332075878959e+01,2.420890332075878959e+01,2.420890332075872919e+01,2.420890332075881446e+01,2.420890332075884643e+01,2.420890332075884999e+01
