Mean power (not compensated)(acquisition):
2.417470230040699164e+01,2.417470230040646939e+01,2.417470230040649426e+01,2.417470230040661860e+01,2.417470230040669321e+01,2.417470230040654400e+01,2.417470230040659374e+01,2.417470230040661860e+01,2.417470230040661860e+01,2.417470230040659374e+01,2.417470230040669321e+01,2.417470230040672519e+01,2.417470230040671808e+01,2.417470230040669321e+01,2.417470230040666479e+01
2.416491737779528037e+01,2.416491737779410798e+01,2.416491737779428561e+01,2.416491737779341520e+01,2.416491737779363902e+01,2.416491737779438509e+01,2.416491737779408666e+01,2.416491737779416127e+01,2.416491737779417548e+01,2.416491737779418614e+01,2.416491737779412574e+01,2.416491737779405824e+01,2.416491737779408666e+01,2.416491737779402982e+01,2.416491737779404048e+01
2.409699238023013024e+01,2.409699238023004852e+01,2.409699238023062406e+01,2.409699238023013024e+01,2.409699238022998102e+01,2.409699238023042511e+01,2.409699238023037537e+01,2.409699238023027945e+01,2.409699238023041090e+01,2.409699238023042511e+01,2.409699238023042511e+01,2.409699238023051748e+01,2.409699238023054946e+01,2.409699238023049972e+01,2.409699238023051748e+01
2.422203380611986034e+01,2.422203380612041101e+01,2.422203380612134893e+01,2.422203380612097590e+01,2.422203380612060286e+01,2.422203380612119972e+01,2.422203380612119972e+01,2.422203380612127432e+01,2.422203380612117130e+01,2.422203380612114998e+01,2.422203380612116419e+01,2.422203380612123169e+01,2.422203348057247752e+01,2.422203295155575375e+01,2.422203263414566266e+01
2.417046486448645481e+01,2.417046486448661824e+01,2.417046486448596099e+01,2.417046486448571230e+01,2.417046486448630560e+01,2.417046486448660403e+01,2.417046486448650455e+01,2.417046486448638021e+01,2.417046486448644060e+01,2.417046486448645481e+01,2.417046486448664311e+01,2.417046486448660403e+01,2.417046486448652942e+01,2.417046486448651166e+01,2.417046486448652942e+01
2.417905473197251709e+01,2.417905473197151878e+01,2.417905473197102495e+01,2.417905473197139798e+01,2.417905473197192023e+01,2.417905473197177102e+01,2.417905473197206945e+01,2.417905473197214405e+01,2.417905473197218669e+01,2.417905473197187050e+01,2.417905473197195576e+01,2.417905473197206945e+01,2.417905473197204458e+01,2.417905473197210497e+01,2.417905473197211208e+01
2.418145752593427744e+01,2.418145752593361664e+01,2.418145752593378361e+01,2.418145752593278885e+01,2.418145752593323650e+01,2.418145752593278885e+01,2.418145752593283859e+01,2.418145752593263964e+01,2.418145795279812660e+01,2.418145795279805910e+01,2.418145784608185167e+01,2.418145778205203911e+01,2.418145805951438732e+01,2.418145845970053287e+01,2.418145869981229268e+01
2.411588971347063648e+01,2.411588971347034160e+01,2.411588971347063648e+01,2.411588971347026700e+01,2.411588971346989396e+01,2.411588971347033805e+01,2.411588971347048727e+01,2.411588971347041266e+01,2.411588971347057964e+01,2.411588971347048727e+01,2.411588971347060095e+01,2.411588971347057964e+01,2.411588971347066135e+01,2.411588971347065780e+01,2.411588971347060806e+01
2.413674305371344175e+01,2.413674305371418427e+01,2.413674305371393913e+01,2.413674305371381479e+01,2.413674305371388940e+01,2.413674305371403861e+01,2.413674305371413453e+01,2.413674305371381479e+01,2.413674305371396400e+01,2.413674320896734926e+01,2.413674340303443344e+01,2.413674351947456742e+01,2.413674345737305771e+01,2.413674335645824698e+01,2.413674329590928380e+01
2.413211863347292052e+01,2.413211863347279262e+01,2.413211863347292052e+01,2.413211863347292052e+01,2.413211863347321895e+01,2.413211863347351382e+01,2.413211863347366304e+01,2.413211863347358843e+01,2.413211863347390462e+01,2.413211863347391173e+01,2.413211863347403607e+01,2.413211863347381225e+01,2.413211863347383712e+01,2.413211863347383357e+01,2.413211863347384423e+01
